22661	27618618	1	1
22662	27618633	17	15
22663	27618777	46	5
22664	27619016	3	3
22665	27619045	220	82
22666	27620449	1	1
22667	27620464	13	7
22668	27620555	12	10
22669	27620652	9	7
22670	27620722	8	5
22671	27620789	15	11
22672	27620911	5	3
22673	27620956	2	2
22674	27620982	2	2
22675	27621007	1	1
22676	27621022	2	2
22677	27621044	1	1
22678	27621059	3	3
22679	27621090	60	42
22680	27621519	3	2
22681	27621552	1	1
22682	27621567	29	17
22683	27621790	2	2
22684	27621816	9	6
22685	27621891	8	6
22686	27621957	97	41
22687	27622569	54	15
22688	27622888	27	2
22689	27623032	5	5
22690	27623081	1	1
22691	27623095	97	33
22692	27623725	51	27
22693	27624056	71	53
22694	27624589	15	8
22695	27624709	93	63
22696	27625324	13	2
22697	27625426	14	13
22698	27625548	2	1
22699	27625569	11	10
22700	27625662	37	33
22701	27625954	2	2
22702	27625978	3	3
22703	27626011	1	1
22704	27626026	1	1
22705	27626041	1	1
22706	27626056	29	27
22707	27626280	19	15
22708	27626431	20	13
22709	27626586	3	3
22710	27626619	1	1
22711	27626634	33	26
22712	27626884	2	2
22713	27626907	3	2
22714	27626935	46	19
22715	27627225	22	6
22716	27627357	1	1
22717	27627372	1	1
22718	27627387	1	1
22719	27627402	1	1
22720	27627417	1	1
22721	27627432	1	1
22722	27627447	12	4
22723	27627528	31	14
22724	27627749	19	10
22725	27627893	2	1
22726	27627913	7	4
22727	27627969	4	1
22728	27628001	1	1
22729	27628016	1	1
22730	27628031	6	4
22731	27628080	78	19
22732	27628540	16	7
22733	27628668	22	20
22734	27628839	13	11
22735	27628942	10	6
22736	27629022	1	1
22737	27629037	1	1
22738	27629052	18	9
22739	27629176	8	6
22740	27629241	5	2
22741	27629281	1	1
22742	27629296	1	1
22743	27629311	1	1
22744	27629326	1	1
22745	27629341	1	1
22746	27629356	1	1
22747	27629371	1	1
22748	27629386	1	1
22749	27629401	1	1
22750	27629416	12	4
22751	27629505	111	39
22752	27630204	12	8
22753	27630295	3	2
22754	27630324	45	21
22755	27630602	72	35
22756	27631060	1	1
22757	27631075	1	1
22758	27631090	1	1
22759	27631105	1	1
22760	27631120	47	18
22761	27631426	45	26
22762	27631740	49	36
22763	27632097	2	1
22764	27632117	2	1
22765	27632137	1	1
22766	27632152	1	1
22767	27632167	42	31
22768	27632467	1	1
22769	27632482	8	5
22770	27632545	25	19
22771	27632733	1	1
22772	27632749	8	3
22773	27632806	14	11
22774	27632918	1	1
22775	27632934	3	2
22776	27632965	34	27
22777	27633228	4	3
22778	27633268	2	1
22779	27633290	29	17
22780	27633500	6	5
22781	27633553	4	2
22782	27633590	1	1
22783	27633606	2	1
22784	27633628	1	1
22785	27633644	1	1
22786	27633660	1	1
22787	27633676	1	1
22788	27633692	1	1
22789	27633708	1	1
22790	27633724	1	1
22791	27633740	1	1
22792	27633756	3	2
22793	27633787	9	6
22794	27633865	40	21
22795	27634118	36	27
22796	27634382	25	24
22797	27634580	19	14
22798	27634724	3	2
22799	27634751	1	1
22800	27634767	9	5
22801	27634841	6	5
22802	27634889	1	1
22803	27634905	2	1
22804	27634926	12	7
22805	27635016	1	1
22806	27635032	1	1
22807	27635048	1	1
22808	27635064	1	1
22809	27635080	1	1
22810	27635096	1	1
22811	27635112	1	1
22812	27635128	1	1
22813	27635144	3	1
22814	27635170	1	1
22815	27635186	6	4
22816	27635237	1	1
22817	27635253	36	21
22818	27635502	1	1
22819	27635518	1	1
22820	27635534	13	10
22821	27635645	74	36
22822	27636187	12	11
22823	27636282	4	3
22824	27636322	92	46
22825	27636892	35	4
22826	27637081	144	50
22827	27637965	47	5
22828	27638210	2	2
22829	27638235	3	2
22830	27638265	4	3
22831	27638303	7	4
22832	27638361	1	1
22833	27638377	1	1
22834	27638393	1	1
22835	27638409	1	1
22836	27638425	1	1
22837	27638441	1	1
22838	27638457	1	1
22839	27638473	1	1
22840	27638489	4	2
22841	27638524	22	15
22842	27638685	6	4
22843	27638735	2	1
22844	27638756	2	1
22845	27638777	97	40
22846	27639432	9	4
22847	27639500	6	4
22848	27639552	1	1
22849	27639568	1	1
22850	27639584	1	1
22851	27639600	1	1
22852	27639616	1	1
22853	27639632	1	1
22854	27639648	1	1
22855	27639664	1	1
22856	27639680	2	1
22857	27639701	29	12
22858	27639897	23	17
22859	27640066	1	1
22860	27640082	1	1
22861	27640098	1	1
22862	27640114	57	33
22863	27640508	1	1
22864	27640524	2	1
22865	27640545	4	3
22866	27640584	1	1
22867	27640600	1	1
22868	27640616	3	2
22869	27640646	2	2
22870	27640672	404	16
22871	27642913	1	1
22872	27642929	1	1
22873	27642945	1	1
22874	27642961	1	1
22875	27642977	1	1
22876	27642993	1	1
22877	27643009	6	6
22878	27643067	1	1
22879	27643083	1	1
22880	27643099	10	10
22881	27643183	145	104
22882	27644181	3	3
22883	27644210	1	1
22884	27644224	3	3
22885	27644256	3	3
22886	27644286	3	3
22887	27644318	4	2
22888	27644350	71	53
22889	27644879	21	19
22890	27645041	47	37
22891	27645376	3	2
22892	27645408	2	2
22893	27645431	20	14
22894	27645591	11	6
22895	27645676	15	9
22896	27645788	2	2
22897	27645812	53	15
22898	27646136	30	21
22899	27646358	23	12
22900	27646538	1	1
22901	27646553	45	4
22902	27646807	421	5
22903	27648888	9	4
22904	27648955	13	4
22905	27649039	9	4
22906	27649107	9	4
22907	27649175	14	9
22908	27649284	21	7
22909	27649432	130	8
22910	27650102	37	5
22911	27650328	25	10
22912	27650511	18	11
22913	27650646	110	5
22914	27651216	12	4
22915	27651305	247	4
22916	27652653	229	4
22917	27653896	12	7
22918	27653990	60	4
22919	27654259	11	7
22920	27654343	4	3
22921	27654378	4	2
22922	27654408	2	2
22923	27654428	2	2
22924	27654448	2	2
22925	27654468	2	2
22926	27654488	2	2
22927	27654508	2	2
22928	27654528	18	2
22929	27654632	2	2
22930	27654652	9	7
22931	27654727	5	3
22932	27654770	3	3
22933	27654799	5	3
22934	27654843	2	2
22935	27654863	2	2
22936	27654883	256	4
22937	27656153	115	4
22938	27656819	121	5
22939	27657523	123	4
22940	27658237	120	4
22941	27658934	242	4
22942	27660168	293	25
22943	27661706	54	9
22944	27661998	8	3
22945	27662057	11	3
22946	27662136	5	5
22947	27662181	161	15
22948	27663042	11	7
22949	27663129	17	10
22950	27663254	36	8
22951	27663486	23	14
22952	27663652	42	4
22953	27663885	74	10
22954	27664326	10	6
22955	27664407	3	3
22956	27664438	7	3
22957	27664496	13	5
22958	27664592	9	4
22959	27664664	83	55
22960	27665197	4	3
22961	27665234	3	3
22962	27665266	43	5
22963	27665523	72	20
22964	27665959	19	3
22965	27666073	30	4
22966	27666248	13	5
22967	27666349	22	15
22968	27666525	9	9
22969	27666594	17	7
22970	27666715	2	2
22971	27666739	6	3
22972	27666786	19	15
22973	27666928	28	18
22974	27667132	166	117
22975	27668233	5	5
22976	27668281	7	3
22977	27668333	15	11
22978	27668460	20	6
22979	27668590	11	4
22980	27668668	2	2
22981	27668692	3	3
22982	27668724	32	18
22983	27668937	2	2
22984	27668961	54	27
22985	27669348	2	2
22986	27669372	3	3
22987	27669407	85	28
22988	27669942	6	2
22989	27669990	14	6
22990	27670094	21	12
22991	27670254	5	3
22992	27670299	36	8
22993	27670504	56	10
22994	27670845	78	7
22995	27671283	4	2
22996	27671319	7	3
22997	27671376	6	4
22998	27671432	4	2
22999	27671468	34	4
23000	27671686	2	2
23001	27671710	6	2
23002	27671758	2	2
23003	27671782	35	6
23004	27671999	4	2
23005	27672036	31	5
23006	27672226	15	3
23007	27672321	1	1
23008	27672337	1	1
23009	27672353	6	4
23010	27672408	3	2
23011	27672438	3	2
23012	27672469	40	4
23013	27672705	3	1
23014	27672731	10	7
23015	27672812	14	13
23016	27672928	14	6
23017	27673037	10	6
23018	27673121	53	7
23019	27673437	2	2
23020	27673461	1	1
23021	27673477	5	4
23022	27673526	9	3
23023	27673593	1	1
23024	27673609	1	1
23025	27673625	42	11
23026	27673879	20	9
23027	27674027	1	1
23028	27674043	8	5
23029	27674112	27	14
23030	27674297	5	3
23031	27674343	2	2
23032	27674367	17	4
23033	27674483	40	7
23034	27674723	4	2
23035	27674761	2	2
23036	27674785	80	26
23037	27675298	2	2
23038	27675322	2	2
23039	27675346	2	2
23040	27675370	2	2
23041	27675394	3	3
23042	27675425	11	3
23043	27675504	8	2
23044	27675566	17	4
23045	27675683	4	2
23046	27675721	2	2
23047	27675745	20	5
23048	27675883	28	25
23049	27676103	58	13
23050	27676472	18	4
23051	27676591	2	2
23052	27676615	27	11
23053	27676796	3	3
23054	27676828	2	2
23055	27676852	4	2
23056	27676888	2	2
23057	27676912	8	6
23058	27676983	36	21
23059	27677245	6	3
23060	27677296	9	6
23061	27677375	8	3
23062	27677435	3	3
23063	27677468	2	2
23064	27677492	2	2
23065	27677516	2	2
23066	27677540	2	2
23067	27677564	7	3
23068	27677621	4	2
23069	27677657	3	2
23070	27677688	10	3
23071	27677763	2	2
23072	27677787	2	2
23073	27677811	2	2
23074	27677835	2	2
23075	27677859	2	2
23076	27677883	32	4
23077	27678084	2	2
23078	27678108	10	6
23079	27678193	11	6
23080	27678282	25	4
23081	27678442	2	2
23082	27678466	14	4
23083	27678567	2	2
23084	27678591	3	3
23085	27678624	4	2
23086	27678662	6	4
23087	27678717	2	2
23088	27678741	2	2
23089	27678765	2	2
23090	27678789	26	14
23091	27678966	2	2
23092	27678990	2	2
23093	27679014	203	7
23094	27680018	2	2
23095	27680042	2	2
23096	27680066	2	2
23097	27680090	2	2
23098	27680114	6	4
23099	27680169	2	2
23100	27680193	29	5
23101	27680377	3	3
23102	27680410	3	3
23103	27680442	34	9
23104	27680660	2	2
23105	27680684	14	4
23106	27680783	2	2
23107	27680807	2	2
23108	27680831	2	2
23109	27680855	9	3
23110	27680920	18	4
23111	27681043	3	3
23112	27681076	8	4
23113	27681141	2	2
23114	27681165	2	2
23115	27681189	2	2
23116	27681213	2	2
23117	27681237	9	5
23118	27681314	420	18
23119	27683645	5	3
23120	27683692	5	3
23121	27683737	20	4
23122	27683866	22	4
23123	27684001	8	4
23124	27684066	441	26
23125	27686553	44	10
23126	27686830	2	2
23127	27686854	29	13
23128	27687060	4	2
23129	27687096	6	2
23130	27687140	3	3
23131	27687173	3	3
23132	27687206	6	2
23133	27687254	644	163
23134	27690828	50	19
23135	27691146	20	4
23136	27691282	9	3
23137	27691347	2	2
23138	27691371	2	2
23139	27691395	6	4
23140	27691450	2	2
23141	27691474	8	3
23142	27691534	2	2
23143	27691558	10	6
23144	27691640	2	2
23145	27691664	2	2
23146	27691688	2	2
23147	27691712	2	2
23148	27691736	2	2
23149	27691760	4	4
23150	27691802	2	2
23151	27691826	2	2
23152	27691850	2	2
23153	27691874	2	2
23154	27691898	2	2
23155	27691922	2	2
23156	27691946	2	2
23157	27691970	7	5
23158	27692034	4	2
23159	27692068	2	2
23160	27692092	2	2
23161	27692116	2	2
23162	27692140	23	4
23163	27692286	2	2
23164	27692310	2	2
23165	27692334	6	4
23166	27692387	2	2
23167	27692411	2	2
23168	27692435	8	4
23169	27692500	2	2
23170	27692524	7	3
23171	27692581	21	5
23172	27692721	2	2
23173	27692745	2	2
23174	27692769	2	2
23175	27692793	7	3
23176	27692849	2	2
23177	27692873	2	2
23178	27692897	5	5
23179	27692942	11	4
23180	27693026	2	2
23181	27693050	2	2
23182	27693074	2	2
23183	27693098	2	2
23184	27693122	6	4
23185	27693176	2	2
23186	27693200	9	6
23187	27693279	13	5
23188	27693375	2	2
23189	27693399	2	2
23190	27693423	6	4
23191	27693476	2	2
23192	27693500	8	2
23193	27693554	34	18
23194	27693793	11	7
23195	27693883	2	2
23196	27693907	2	2
23197	27693931	2	2
23198	27693955	2	2
23199	27693979	2	2
23200	27694003	8	2
23201	27694057	2	2
23202	27694081	6	4
23203	27694134	2	2
23204	27694158	2	2
23205	27694182	4	2
23206	27694218	2	2
23207	27694242	2	2
23208	27694266	67	37
23209	27694750	10	8
23210	27694837	2	2
23211	27694861	2	2
23212	27694885	2	2
23213	27694909	2	2
23214	27694933	2	2
23215	27694957	18	8
23216	27695083	2	2
23217	27695107	2	2
23218	27695131	2	2
23219	27695155	13	6
23220	27695248	3	3
23221	27695282	2	2
23222	27695306	7	6
23223	27695370	2	2
23224	27695394	2	2
23225	27695418	2	2
23226	27695442	2	2
23227	27695466	5	5
23228	27695514	2	2
23229	27695538	2	2
23230	27695562	2	2
23231	27695586	2	2
23232	27695610	4	3
23233	27695650	2	2
23234	27695674	2	2
23235	27695698	2	2
23236	27695722	11	4
23237	27695810	2	2
23238	27695834	30	30
23239	27696046	8	3
23240	27696108	2	2
23241	27696132	2	2
23242	27696156	4	4
23243	27696199	2	2
23244	27696223	2	2
23245	27696247	4	4
23246	27696289	14	4
23247	27696387	2	2
23248	27696411	2	2
23249	27696435	15	14
23250	27696567	12	12
23251	27696669	3	3
23252	27696702	5	3
23253	27696745	2	2
23254	27696769	13	5
23255	27696871	3	3
23256	27696903	157	68
23257	27697933	6	4
23258	27697985	2	2
23259	27698009	403	13
23260	27700238	2	2
23261	27700262	2	2
23262	27700286	11	11
23263	27700375	56	13
23264	27700716	6	4
23265	27700771	8	4
23266	27700836	6	4
23267	27700891	3	3
23268	27700925	2	2
23269	27700949	3	3
23270	27700983	2	2
23271	27701007	2	2
23272	27701031	6	4
23273	27701080	2	2
23274	27701104	2	2
23275	27701128	2	2
23276	27701152	3	3
23277	27701185	2	2
23278	27701209	2	2
23279	27701233	3	3
23280	27701266	5	4
23281	27701315	2	2
23282	27701339	6	4
23283	27701392	6	4
23284	27701447	2	2
23285	27701471	6	4
23286	27701526	2	2
23287	27701550	2	2
23288	27701574	4	2
23289	27701606	2	2
23290	27701630	2	2
23291	27701654	2	2
23292	27701678	2	2
23293	27701702	5	3
23294	27701745	3	3
23295	27701778	2	2
23296	27701802	2	2
23297	27701826	2	2
23298	27701850	2	2
23299	27701874	4	2
23300	27701910	2	2
23301	27701934	2	2
23302	27701958	2	2
23303	27701982	2	2
23304	27702006	2	2
23305	27702030	6	4
23306	27702083	2	2
23307	27702107	2	2
23308	27702131	2	2
23309	27702155	2	2
23310	27702179	2	2
23311	27702203	2	2
23312	27702227	2	2
23313	27702251	2	2
23314	27702275	2	2
23315	27702299	2	2
23316	27702323	2	2
23317	27702347	2	2
23318	27702371	3	3
23319	27702404	2	2
23320	27702428	9	6
23321	27702502	2	2
23322	27702526	2	2
23323	27702550	2	2
23324	27702574	2	2
23325	27702598	2	2
23326	27702622	18	4
23327	27702743	15	7
23328	27702855	4	2
23329	27702889	2	2
23330	27702913	8	6
23331	27702985	2	2
23332	27703009	2	2
23333	27703033	2	2
23334	27703057	6	4
23335	27703110	2	2
23336	27703134	2	2
23337	27703158	12	3
23338	27703238	2	2
23339	27703262	2	2
23340	27703286	2	2
23341	27703310	2	2
23342	27703334	69	36
23343	27703757	3	3
23344	27703790	2	2
23345	27703814	2	2
23346	27703838	3	3
23347	27703871	2	2
23348	27703895	2	2
23349	27703919	2	2
23350	27703943	2	2
23351	27703967	5	3
23352	27704010	10	7
23353	27704090	2	2
23354	27704114	3	3
23355	27704145	2	2
23356	27704169	4	3
23357	27704209	2	2
23358	27704233	22	8
23359	27704383	13	7
23360	27704473	6	4
23361	27704526	2	2
23362	27704550	2	2
23363	27704574	29	22
23364	27704803	6	4
23365	27704856	3445	174
23366	27719747	2	2
23367	27719771	2	2
23368	27719795	2	2
23369	27719819	2	2
23370	27719843	4	3
23371	27719879	2	2
23372	27719903	2	2
23373	27719927	2	2
23374	27719951	3	3
23375	27719982	2	2
23376	27720006	2	2
23377	27720030	2	2
23378	27720054	2	2
23379	27720078	2	2
23380	27720102	2	2
23381	27720126	9	4
23382	27720199	4	4
23383	27720240	4	4
23384	27720281	51	7
23385	27720570	48	4
23386	27720835	4	4
23387	27720876	4	4
23388	27720917	4	4
23389	27720958	4	4
23390	27720999	5	4
23391	27721046	4	4
23392	27721087	4	4
23393	27721128	4	4
23394	27721169	12	7
23395	27721268	4	4
23396	27721309	4	4
23397	27721350	4	4
23398	27721391	4	4
23399	27721432	4	4
23400	27721473	4	4
23401	27721514	9	9
23402	27721594	4	4
23403	27721635	45	19
23404	27721913	5	5
23405	27721963	4	4
23406	27722004	8	4
23407	27722069	4	4
23408	27722110	4	4
23409	27722151	4	4
23410	27722192	4	4
23411	27722233	4	4
23412	27722274	7	6
23413	27722338	4	4
23414	27722379	4	4
23415	27722420	4	4
23416	27722461	4	4
23417	27722502	8	4
23418	27722563	20	4
23419	27722680	12	4
23420	27722761	14	6
23421	27722860	4	4
23422	27722901	4	4
23423	27722942	5	5
23424	27722993	4	4
23425	27723034	4	4
23426	27723075	4	4
23427	27723116	4	4
23428	27723157	4	4
23429	27723198	4	4
23430	27723239	4	4
23431	27723280	5	4
23432	27723327	12	10
23433	27723434	5	4
23434	27723481	34	9
23435	27723684	63	20
23436	27724096	4	4
23437	27724137	12	4
23438	27724222	41	5
23439	27724450	16	4
23440	27724547	25	5
23441	27724704	17	4
23442	27724815	4	4
23443	27724856	4	4
23444	27724897	4	4
23445	27724938	12	8
23446	27725032	23	7
23447	27725180	18	5
23448	27725286	24	4
23449	27725428	6	6
23450	27725488	11	7
23451	27725581	16	4
23452	27725682	16	4
23453	27725783	17	5
23454	27725892	4	4
23455	27725933	8	4
23456	27725998	4	4
23457	27726039	8	4
23458	27726100	4	4
23459	27726141	8	4
23460	27726206	4	4
23461	27726247	6	6
23462	27726306	25	17
23463	27726502	4	4
23464	27726543	4	4
23465	27726584	68	4
23466	27726929	5	5
23467	27726978	4	4
23468	27727019	4	4
23469	27727060	8	8
23470	27727132	4	4
23471	27727173	4	4
23472	27727214	4	4
23473	27727255	4	4
23474	27727296	4	4
23475	27727337	10	10
23476	27727424	4	4
23477	27727465	4	4
23478	27727506	4	4
23479	27727547	11	10
23480	27727644	4	4
23481	27727685	4	4
23482	27727726	4	4
23483	27727767	4	4
23484	27727808	17	15
23485	27727947	4	4
23486	27727988	4	4
23487	27728029	4	4
23488	27728070	6	5
23489	27728127	9	9
23490	27728213	5	5
23491	27728264	4	4
23492	27728305	4	4
23493	27728346	4	4
23494	27728387	4	4
23495	27728428	4	4
23496	27728469	56	27
23497	27728839	4	4
23498	27728880	4	4
23499	27728921	4	4
23500	27728962	4	4
23501	27729003	4	4
23502	27729044	5	5
23503	27729094	4	4
23504	27729135	4	4
23505	27729176	5	5
23506	27729227	4	4
23507	27729268	4	4
23508	27729309	4	4
23509	27729350	5	5
23510	27729400	4	4
23511	27729441	4	4
23512	27729482	4	4
23513	27729523	4	4
23514	27729564	13	13
23515	27729677	15	14
23516	27729803	4	4
23517	27729844	4	4
23518	27729885	4	4
23519	27729926	4	4
23520	27729967	4	4
23521	27730008	4	4
23522	27730049	4	4
23523	27730090	4	4
23524	27730131	11	11
23525	27730218	7	7
23526	27730284	5	4
23527	27730332	4	4
23528	27730373	29	18
23529	27730587	5	5
23530	27730635	4	4
23531	27730676	8	4
23532	27730737	4	4
23533	27730778	4	4
23534	27730819	4	4
23535	27730860	4	4
23536	27730901	6	6
23537	27730959	4	4
23538	27731000	5	5
23539	27731049	4	4
23540	27731090	4	4
23541	27731131	118	27
23542	27731855	10	10
23543	27731943	7	6
23544	27732006	5	5
23545	27732056	4	4
23546	27732097	6	5
23547	27732154	8	4
23548	27732215	8	4
23549	27732276	5	5
23550	27732327	27	16
23551	27732536	5	5
23552	27732587	51	15
23553	27732913	12	7
23554	27733002	4	4
23555	27733043	4	4
23556	27733084	4	4
23557	27733125	4	4
23558	27733166	4	4
23559	27733207	4	4
23560	27733248	4	4
23561	27733289	4	4
23562	27733330	5	5
23563	27733380	440	32
23564	27735841	4	4
23565	27735882	4	4
23566	27735923	4	4
23567	27735964	9	4
23568	27736026	30	21
23569	27736257	4	4
23570	27736298	5	5
23571	27736347	4	4
23572	27736388	4	4
23573	27736429	4	4
23574	27736470	6	5
23575	27736525	6	4
23576	27736579	9	5
23577	27736649	4	4
23578	27736690	4	4
23579	27736731	4	4
23580	27736772	4	4
23581	27736813	4	4
23582	27736854	4	4
23583	27736895	4	4
23584	27736936	4	4
23585	27736977	4	4
23586	27737018	4	4
23587	27737059	9	5
23588	27737129	4	4
23589	27737170	4	4
23590	27737211	4	4
23591	27737252	4	4
23592	27737293	64	28
23593	27737728	4	4
23594	27737769	4	4
23595	27737810	5	4
23596	27737857	4	4
23597	27737898	4	4
23598	27737939	4	4
23599	27737980	4	4
23600	27738021	4	4
23601	27738062	4	4
23602	27738103	4	4
23603	27738144	4	4
23604	27738185	4	4
23605	27738226	5	5
23606	27738277	4	4
23607	27738318	4	4
23608	27738359	4	4
23609	27738400	57	28
23610	27738779	1	1
23611	27738793	4	1
23612	27738821	13	1
23613	27738895	32	22
23614	27739130	1	1
23615	27739144	1	1
23616	27739158	1422	2
23617	27744871	41	3
23618	27745099	1	1
23619	27745113	2	1
23620	27745133	1	1
23621	27745147	4	3
23622	27745185	4	4
23623	27745224	4	1
23624	27745255	16	12
23625	27745380	2	2
23626	27745405	6	6
23627	27745463	1	1
23628	27745478	227	35
23629	27746835	20	16
23630	27746992	115	87
23631	27747793	29	18
23632	27748011	21	13
23633	27748181	1	1
23634	27748196	1	1
23635	27748211	1	1
23636	27748226	3	2
23637	27748259	2	1
23638	27748281	18	5
23639	27748405	23	12
23640	27748585	1	1
23641	27748600	1	1
23642	27748615	2	2
23643	27748641	1	1
23644	27748656	2	1
23645	27748678	2	2
23646	27748704	3	2
23647	27748736	1	1
23648	27748751	1	1
23649	27748766	1	1
23650	27748781	22	12
23651	27748957	19	10
23652	27749106	23	12
23653	27749283	22	12
23654	27749457	20	11
23655	27749614	27	13
23656	27749818	19	10
23657	27749967	20	11
23658	27750126	20	11
23659	27750285	21	11
23660	27750451	20	11
23661	27750609	19	10
23662	27750758	21	11
23663	27750924	21	12
23664	27751091	22	12
23665	27751267	1	1
23666	27751282	1	1
23667	27751297	3	1
23668	27751326	2	1
23669	27751348	1	1
23670	27751363	2	1
23671	27751385	1	1
23672	27751400	1	1
23673	27751415	2	1
23674	27751437	1	1
23675	27751452	1	1
23676	27751467	1	1
23677	27751482	1	1
23678	27751497	1	1
23679	27751512	1	1
23680	27751527	2	1
23681	27751549	1	1
23682	27751564	1	1
23683	27751579	1	1
23684	27751594	1	1
23685	27751609	1	1
23686	27751624	1	1
23687	27751639	1	1
23688	27751654	10	10
23689	27751729	2	2
23690	27751753	2	2
23691	27751777	2	2
23692	27751801	2	2
23693	27751825	2	2
23694	27751849	2	2
23695	27751874	5	3
23696	27751923	3	3
23697	27751957	2	2
23698	27751982	4	4
23699	27752024	6	5
23700	27752072	3	2
23701	27752104	2	2
23702	27752129	5	2
23703	27752175	2	2
23704	27752199	2	1
23705	27752221	1	1
23706	27752236	1	1
23707	27752251	2	2
23708	27752277	1	1
23709	27752292	3	2
23710	27752324	7	7
23711	27752381	2	2
23712	27752407	5	3
23713	27752456	1	1
23714	27752471	1	1
23715	27752486	2	2
23716	27752512	1	1
23717	27752527	1	1
23718	27752542	5	2
23719	27752588	3	3
23720	27752622	1	1
23721	27752637	1	1
23722	27752652	2	2
23723	27752676	2	2
23724	27752702	2	2
23725	27752727	1	1
23726	27752742	2	2
23727	27752767	3	3
23728	27752800	7	2
23729	27752862	2	2
23730	27752888	2	2
23731	27752914	1	1
23732	27752929	2	2
23733	27752955	1	1
23734	27752970	2	1
23735	27752992	4	2
23736	27753030	1	1
23737	27753045	1	1
23738	27753060	2	1
23739	27753079	1	1
23740	27753094	1	1
23741	27753109	2	2
23742	27753134	3	2
23743	27753167	1	1
23744	27753182	3	2
23745	27753216	1	1
23746	27753231	2	2
23747	27753256	3	2
23748	27753288	3	1
23749	27753316	3	2
23750	27753349	2	2
23751	27753375	1	1
23752	27753390	2	2
23753	27753414	2	2
23754	27753441	1	1
23755	27753457	1	1
23756	27753473	2	2
23757	27753500	2	2
23758	27753527	1	1
23759	27753543	1	1
23760	27753559	2	2
23761	27753585	2	2
23762	27753610	1	1
23763	27753626	1	1
23764	27753642	3	2
23765	27753676	3	2
23766	27753710	1	1
23767	27753726	1	1
23768	27753742	2	2
23769	27753769	2	2
23770	27753796	2	1
23771	27753819	3	2
23772	27753853	1	1
23773	27753869	5	2
23774	27753915	2	2
23775	27753941	1	1
23776	27753957	1	1
23777	27753973	1	1
23778	27753989	3	3
23779	27754023	1	1
23780	27754039	1	1
23781	27754055	9	3
23782	27754117	1	1
23783	27754133	3	3
23784	27754169	3	2
23785	27754204	2	2
23786	27754229	1	1
23787	27754245	1	1
23788	27754261	8	8
23789	27754331	3	2
23790	27754364	1	1
23791	27754380	1	1
23792	27754396	2	2
23793	27754423	2	1
23794	27754446	4	2
23795	27754488	1	1
23796	27754504	5	2
23797	27754553	4	3
23798	27754597	3	2
23799	27754628	134	30
23800	27755353	2	2
23801	27755379	4	2
23802	27755418	3	2
23803	27755450	2	1
23804	27755473	1	1
23805	27755489	1	1
23806	27755505	4	4
23807	27755549	1	1
23808	27755565	3	2
23809	27755595	3	3
23810	27755630	2	2
23811	27755656	2	1
23812	27755679	1	1
23813	27755695	2	2
23814	27755722	1	1
23815	27755738	2	2
23816	27755763	1	1
23817	27755779	4	3
23818	27755819	2	2
23819	27755846	1	1
23820	27755862	3	3
23821	27755896	2	2
23822	27755922	1	1
23823	27755938	3	3
23824	27755969	5	3
23825	27756019	2	2
23826	27756046	21	12
23827	27756215	23	12
23828	27756397	19	10
23829	27756547	20	11
23830	27756707	22	12
23831	27756884	21	11
23832	27757050	20	11
23833	27757210	24	15
23834	27757401	19	10
23835	27757551	25	14
23836	27757750	25	13
23837	27757945	21	11
23838	27758112	21	11
23839	27758279	20	10
23840	27758436	21	12
23841	27758602	23	11
23842	27758781	21	11
23843	27758947	24	15
23844	27759140	20	10
23845	27759297	21	12
23846	27759466	23	13
23847	27759648	20	11
23848	27759809	19	10
23849	27759959	19	10
23850	27760109	21	11
23851	27760277	23	13
23852	27760462	27	16
23853	27760679	22	13
23854	27760852	22	12
23855	27761022	23	13
23856	27761200	22	12
23857	27761375	21	12
23858	27761542	2	1
23859	27761565	1	1
23860	27761581	1	1
23861	27761597	1	1
23862	27761613	1	1
23863	27761629	1	1
23864	27761645	1	1
23865	27761661	1	1
23866	27761677	1	1
23867	27761693	1	1
23868	27761709	1	1
23869	27761725	2	1
23870	27761748	3	1
23871	27761778	1	1
23872	27761794	1	1
23873	27761810	2	1
23874	27761833	2	1
23875	27761856	1	1
23876	27761872	1	1
23877	27761888	1	1
23878	27761904	2	1
23879	27761927	1	1
23880	27761943	1	1
23881	27761959	2	1
23882	27761982	3	2
23883	27762015	3	3
23884	27762048	1	1
23885	27762064	1	1
23886	27762080	1	1
23887	27762096	1	1
23888	27762112	1	1
23889	27762128	1	1
23890	27762144	2	2
23891	27762169	2	2
23892	27762194	2	2
23893	27762219	2	2
23894	27762244	2	2
23895	27762269	2	2
23896	27762294	2	2
23897	27762319	2	2
23898	27762345	3	2
23899	27762378	3	3
23900	27762412	2	2
23901	27762438	2	2
23902	27762464	3	3
23903	27762500	5	2
23904	27762542	1	1
23905	27762558	3	2
23906	27762592	4	3
23907	27762635	1	1
23908	27762651	1	1
23909	27762667	2	1
23910	27762690	4	2
23911	27762730	1	1
23912	27762746	4	2
23913	27762787	2	2
23914	27762813	2	2
23915	27762840	1	1
23916	27762856	3	3
23917	27762889	1	1
23918	27762905	6	3
23919	27762962	1	1
23920	27762978	1	1
23921	27762994	1	1
23922	27763010	2	2
23923	27763037	1	1
23924	27763053	2	2
23925	27763080	1	1
23926	27763096	1	1
23927	27763112	1	1
23928	27763128	2	2
23929	27763155	2	1
23930	27763178	1	1
23931	27763194	2	2
23932	27763220	1	1
